split,index,label,mse
normal,2705,6,0.005039032083004713
normal,2706,8,0.005443134810775518
normal,2707,1,0.0017585784662514925
normal,2708,2,0.007611406967043877
normal,2709,5,0.004103765822947025
normal,2710,7,0.002084094099700451
normal,2711,3,0.00876669492572546
normal,2712,7,0.008085804991424084
normal,2713,8,0.011073851957917213
normal,2714,0,0.007579638622701168
normal,2715,1,0.001699425047263503
normal,2716,3,0.006645318120718002
normal,2717,0,0.01172078587114811
normal,2718,4,0.0054281773045659065
normal,2719,6,0.007280679419636726
normal,2720,1,0.0014425278641283512
normal,2721,0,0.00446313014253974
normal,2722,2,0.009168419055640697
normal,2723,5,0.006388102658092976
normal,2724,8,0.006434527225792408
normal,2725,4,0.005088865756988525
normal,2726,4,0.004069378133863211
normal,2727,1,0.0019677591044455767
normal,2728,1,0.00128191860858351
normal,2729,5,0.006208998616784811
normal,2730,4,0.007186250761151314
normal,2731,6,0.0262489914894104
normal,2732,6,0.007457088213413954
normal,2733,0,0.007234665099531412
normal,2734,6,0.011913559399545193
normal,2735,2,0.008703249506652355
normal,2736,6,0.006404269021004438
normal,2737,2,0.013506251387298107
normal,2738,7,0.004860195331275463
normal,2739,1,0.002369672292843461
normal,2740,7,0.0026346181984990835
normal,2741,4,0.0062613291665911674
normal,2742,0,0.004923365544527769
normal,2743,0,0.005071893334388733
normal,2744,3,0.005478450562804937
normal,2745,8,0.01223985105752945
normal,2746,2,0.00484205549582839
normal,2747,2,0.004240838345140219
normal,2748,3,0.00501353619620204
normal,2749,1,0.001373015926219523
normal,2750,6,0.0068054539151489735
normal,2751,0,0.002969436813145876
normal,2752,5,0.004025340545922518
normal,2753,7,0.005274748429656029
normal,2754,7,0.004051073454320431
normal,2755,2,0.008423838764429092
normal,2756,6,0.006244700867682695
normal,2757,7,0.0033412002958357334
normal,2758,7,0.007343948818743229
normal,2759,8,0.008027897216379642
normal,2760,6,0.0072462186217308044
normal,2761,8,0.010530292987823486
normal,2762,8,0.016446804627776146
normal,2763,4,0.004043248016387224
normal,2764,6,0.010706557892262936
normal,2765,8,0.012152053415775299
normal,2766,4,0.012736480683088303
normal,2767,1,0.0008560437709093094
normal,2768,2,0.005096046254038811
normal,2769,8,0.007702789735049009
normal,2770,1,0.010893383994698524
normal,2771,3,0.003990077879279852
normal,2772,4,0.0034466974902898073
normal,2773,0,0.00655977101996541
normal,2774,3,0.009917582385241985
normal,2775,7,0.002970893168821931
normal,2776,3,0.0060360063798725605
normal,2777,2,0.005840657744556665
normal,2778,3,0.003118358552455902
normal,2779,3,0.005442575551569462
normal,2780,7,0.0034759859554469585
normal,2781,3,0.005340252537280321
normal,2782,4,0.004763358272612095
normal,2783,0,0.004024004563689232
normal,2784,6,0.011519421823322773
normal,2785,2,0.005924682132899761
normal,2786,0,0.0034526949748396873
normal,2787,8,0.007343544624745846
normal,2788,1,0.0016194268828257918
normal,2789,5,0.004512937273830175
normal,2790,3,0.006151581183075905
normal,2791,5,0.007364977151155472
normal,2792,4,0.007764644455164671
normal,2793,1,0.0013212482444941998
normal,2794,7,0.0033719653729349375
normal,2795,1,0.001501713297329843
normal,2796,5,0.009606393054127693
normal,2797,7,0.0021076826378703117
normal,2798,5,0.005394260864704847
normal,2799,7,0.003053070278838277
normal,2800,3,0.0034036135766655207
normal,2801,2,0.006418363191187382
normal,2802,2,0.0039166659116744995
normal,2803,7,0.0055796424858272076
normal,2804,3,0.006158481817692518
normal,2805,7,0.005138007923960686
normal,2806,3,0.010055928491055965
normal,2807,7,0.0050269258208572865
normal,2808,8,0.00715297507122159
normal,2809,5,0.009732401929795742
normal,2810,4,0.009162615984678268
normal,2811,5,0.013635331764817238
normal,2812,2,0.0046605258248746395
normal,2813,5,0.006498641800135374
normal,2814,6,0.0031458870507776737
normal,2815,5,0.003854799550026655
normal,2816,3,0.006947019603103399
normal,2817,6,0.006379756145179272
normal,2818,7,0.011996305547654629
normal,2819,4,0.007813414558768272
normal,2820,1,0.0017147588077932596
normal,2821,7,0.001892978441901505
normal,2822,1,0.0013716029934585094
normal,2823,5,0.004829484969377518
normal,2824,2,0.004686051979660988
normal,2825,3,0.005954444408416748
normal,2826,6,0.005636658053845167
normal,2827,3,0.00437106704339385
normal,2828,1,0.004413319285959005
normal,2829,4,0.00312052178196609
normal,2830,2,0.0038952899631112814
normal,2831,6,0.005996540188789368
normal,2832,7,0.009017745032906532
normal,2833,4,0.009107997640967369
normal,2834,3,0.013322246260941029
normal,2835,8,0.006319447420537472
normal,2836,0,0.0031806020997464657
normal,2837,6,0.01007838360965252
normal,2838,2,0.0057172575034201145
normal,2839,1,0.001453053206205368
normal,2840,6,0.007881696335971355
normal,2841,5,0.007787287700921297
normal,2842,3,0.007779612671583891
normal,2843,1,0.0011137932306155562
normal,2844,3,0.008245477452874184
normal,2845,2,0.004794010426849127
normal,2846,1,0.0013884053332731128
normal,2847,8,0.00534787168726325
normal,2848,4,0.008758695796132088
normal,2849,4,0.003734040539711714
normal,2850,6,0.004774893168359995
normal,2851,5,0.008948908187448978
normal,2852,8,0.005768678616732359
normal,2853,6,0.0033990947995334864
normal,2854,7,0.00619861576706171
normal,2855,7,0.0032176177483052015
normal,2856,8,0.005628708750009537
normal,2857,6,0.009592799469828606
normal,2858,7,0.005366865545511246
normal,2859,3,0.00606438796967268
normal,2860,4,0.002873047022148967
normal,2861,0,0.005740656983107328
normal,2862,5,0.007087990641593933
normal,2863,4,0.006778421811759472
normal,2864,6,0.008951516821980476
normal,2865,4,0.0049231271259486675
normal,2866,1,0.001564306439831853
normal,2867,2,0.006085946690291166
normal,2868,3,0.0030147742945700884
normal,2869,0,0.00535227544605732
normal,2870,0,0.003930798731744289
normal,2871,2,0.004333416931331158
normal,2872,6,0.011702763848006725
normal,2873,6,0.005904464982450008
normal,2874,5,0.008443116210401058
normal,2875,7,0.004784415941685438
normal,2876,0,0.006248909514397383
normal,2877,8,0.00908656045794487
normal,2878,6,0.007605876307934523
normal,2879,4,0.007321890909224749
normal,2880,7,0.010835669003427029
normal,2881,0,0.009427978657186031
normal,2882,7,0.0024938008282333612
normal,2883,3,0.0035634557716548443
normal,2884,4,0.0048743137158453465
normal,2885,2,0.006287831813097
normal,2886,1,0.0024425010196864605
normal,2887,8,0.0058972775004804134
normal,2888,8,0.009414251893758774
normal,2889,5,0.008598319254815578
normal,2890,2,0.004156569018959999
normal,2891,7,0.00820081029087305
normal,2892,1,0.001293608220294118
normal,2893,8,0.005337719805538654
normal,2894,8,0.011926227249205112
normal,2895,8,0.012048721313476562
normal,2896,2,0.005192678887397051
normal,2897,7,0.0059152524918317795
normal,2898,6,0.005176816135644913
normal,2899,0,0.0035718141589313745
normal,2900,1,0.0030682135839015245
normal,2901,2,0.010355032049119473
normal,2902,7,0.0027009667828679085
normal,2903,1,0.0011191156227141619
normal,2904,0,0.002109142253175378
normal,2905,8,0.01131437812000513
normal,2906,3,0.00695929117500782
normal,2907,6,0.003998960833996534
normal,2908,0,0.00573834590613842
normal,2909,5,0.006259851157665253
normal,2910,3,0.00709110964089632
normal,2911,6,0.01273409090936184
normal,2912,2,0.007672918029129505
normal,2913,8,0.007305648643523455
normal,2914,7,0.00719673465937376
normal,2915,0,0.002644207328557968
normal,2916,1,0.000986688886769116
normal,2917,4,0.007072858512401581
normal,2918,2,0.006651327945291996
normal,2919,1,0.000992160988971591
normal,2920,1,0.0020004319958388805
normal,2921,4,0.004948359914124012
normal,2922,4,0.00348664284683764
normal,2923,4,0.007280636113137007
normal,2924,4,0.003349361242726445
normal,2925,7,0.0022219736129045486
normal,2926,1,0.002072375500574708
normal,2927,6,0.006520444061607122
normal,2928,2,0.017935369163751602
normal,2929,0,0.007517623715102673
normal,2930,0,0.007686758413910866
normal,2931,1,0.0010518565541133285
normal,2932,8,0.006565873511135578
normal,2933,8,0.012462165206670761
normal,2934,4,0.0036468240432441235
normal,2935,3,0.006637196056544781
normal,2936,4,0.004915694706141949
normal,2937,2,0.005357766058295965
normal,2938,0,0.004704497288912535
normal,2939,6,0.003376592183485627
normal,2940,1,0.0011813763994723558
normal,2941,6,0.003914765082299709
normal,2942,1,0.002415882423520088
normal,2943,2,0.00556952366605401
normal,2944,2,0.007811151910573244
normal,2945,2,0.0032837355975061655
normal,2946,1,0.0014335294254124165
normal,2947,2,0.010580978356301785
normal,2948,3,0.0037588579580187798
normal,2949,7,0.01032835803925991
normal,2950,8,0.01309568714350462
normal,2951,1,0.0011508215684443712
normal,2952,0,0.002222884213551879
normal,2953,0,0.008466370403766632
normal,2954,2,0.005842242855578661
normal,2955,1,0.0012937710853293538
normal,2956,6,0.016743026673793793
normal,2957,6,0.009576977230608463
normal,2958,0,0.0028945649974048138
normal,2959,1,0.0014014826156198978
normal,2960,6,0.0035007649566978216
normal,2961,2,0.006277086213231087
normal,2962,5,0.00833043735474348
normal,2963,1,0.0014716526493430138
normal,2964,7,0.005592038854956627
normal,2965,4,0.004069446120411158
normal,2966,8,0.009409449063241482
normal,2967,2,0.003718854393810034
normal,2968,1,0.0013778473949059844
normal,2969,4,0.007705407217144966
normal,2970,3,0.005938129033893347
normal,2971,8,0.015221647918224335
normal,2972,3,0.00428897375240922
normal,2973,4,0.0075773680582642555
normal,2974,8,0.005290625616908073
normal,2975,3,0.010849428363144398
normal,2976,4,0.005431085824966431
normal,2977,7,0.004358830861747265
normal,2978,2,0.005157137289643288
normal,2979,7,0.008309622295200825
normal,2980,5,0.009025287814438343
normal,2981,7,0.0041083828546106815
normal,2982,0,0.005614847410470247
normal,2983,4,0.0061431098729372025
normal,2984,3,0.007173976395279169
normal,2985,3,0.014424516819417477
normal,2986,2,0.0073991441167891026
normal,2987,6,0.01187692116945982
normal,2988,7,0.005115966312587261
normal,2989,6,0.0054090190678834915
normal,2990,0,0.005413382314145565
normal,2991,0,0.004705158993601799
normal,2992,6,0.006630152929574251
normal,2993,7,0.0038393400609493256
normal,2994,7,0.0026875976473093033
normal,2995,0,0.0028844086918979883
normal,2996,5,0.007986312732100487
normal,2997,5,0.005561808589845896
normal,2998,8,0.006956059485673904
normal,2999,1,0.0005593373789452016
normal,3000,0,0.005172062665224075
normal,3001,7,0.00987200066447258
normal,3002,0,0.004710059147328138
normal,3003,2,0.003686875570565462
normal,3004,8,0.007437905762344599
normal,3005,1,0.0011143699521198869
normal,3006,5,0.007859870791435242
normal,3007,0,0.0033343404065817595
normal,3008,8,0.008373471908271313
normal,3009,8,0.013710495084524155
normal,3010,0,0.0041551836766302586
normal,3011,3,0.010062037035822868
normal,3012,2,0.0034800998400896788
normal,3013,7,0.0052167088724672794
normal,3014,7,0.004210072569549084
normal,3015,2,0.008780153468251228
normal,3016,6,0.002859864616766572
normal,3017,4,0.004195874556899071
normal,3018,7,0.005766747053712606
normal,3019,5,0.012568233534693718
normal,3020,5,0.008982090279459953
normal,3021,5,0.007019205950200558
normal,3022,2,0.006236450746655464
normal,3023,2,0.009193060919642448
normal,3024,8,0.005610613152384758
normal,3025,4,0.009711031801998615
normal,3026,6,0.006066169124096632
normal,3027,8,0.007698852568864822
normal,3028,6,0.006740151438862085
normal,3029,5,0.013372528366744518
normal,3030,0,0.00821018498390913
normal,3031,0,0.010208808816969395
normal,3032,8,0.013076731003820896
normal,3033,7,0.004761983174830675
normal,3034,6,0.006411117035895586
normal,3035,1,0.0030037194956094027
normal,3036,7,0.007062390446662903
normal,3037,1,0.0014813269954174757
normal,3038,1,0.0016004381468519568
normal,3039,2,0.005615055561065674
normal,3040,7,0.0045732418075203896
normal,3041,4,0.004347578156739473
normal,3042,0,0.004987111780792475
normal,3043,0,0.004931822419166565
normal,3044,7,0.0034403889440000057
normal,3045,7,0.009061494842171669
normal,3046,6,0.003802967257797718
normal,3047,3,0.00439464021474123
normal,3048,8,0.01395721547305584
normal,3049,6,0.0065950858406722546
normal,3050,4,0.0024216207675635815
normal,3051,2,0.006112969946116209
normal,3052,0,0.0034193627070635557
normal,3053,4,0.007202232722193003
normal,3054,0,0.0027177357114851475
normal,3055,5,0.0029735309071838856
normal,3056,7,0.010032071731984615
normal,3057,8,0.004908847622573376
normal,3058,2,0.00859400536864996
normal,3059,7,0.002263349946588278
normal,3060,4,0.00361419515684247
normal,3061,7,0.004726415500044823
normal,3062,1,0.00088839529780671
normal,3063,1,0.0011359871132299304
normal,3064,3,0.005280492827296257
normal,3065,6,0.0038263583555817604
normal,3066,6,0.006145153194665909
normal,3067,2,0.008947586640715599
normal,3068,1,0.000987373641692102
normal,3069,4,0.006194139365106821
normal,3070,8,0.008428908884525299
normal,3071,3,0.003363940166309476
normal,3072,6,0.0032361045014113188
normal,3073,5,0.012856490910053253
normal,3074,6,0.004319407511502504
normal,3075,2,0.01305066142231226
normal,3076,4,0.006409145426005125
normal,3077,6,0.002866556402295828
normal,3078,7,0.004931203555315733
normal,3079,7,0.0035572382621467113
normal,3080,0,0.00572028337046504
normal,3081,6,0.003088489407673478
normal,3082,6,0.0036998256109654903
normal,3083,4,0.008556824177503586
normal,3084,8,0.006684147287160158
normal,3085,3,0.003398118307814002
normal,3086,5,0.006271857302635908
normal,3087,3,0.004886324517428875
normal,3088,4,0.006266019772738218
normal,3089,0,0.014773277565836906
normal,3090,0,0.004006066359579563
normal,3091,5,0.008508387953042984
normal,3092,2,0.004089070949703455
normal,3093,5,0.011335277929902077
normal,3094,0,0.004641078412532806
normal,3095,7,0.0031794989481568336
normal,3096,1,0.00113460433203727
normal,3097,1,0.0008747662650421262
normal,3098,1,0.0012621314963325858
normal,3099,6,0.007048482075333595
normal,3100,7,0.003653395688161254
normal,3101,6,0.002741982927545905
normal,3102,7,0.0034611194860190153
normal,3103,6,0.011881820857524872
normal,3104,6,0.003884074976667762
normal,3105,4,0.005175588186830282
normal,3106,1,0.0019670685287564993
normal,3107,4,0.004035686608403921
normal,3108,3,0.005390662234276533
normal,3109,1,0.0010941437212750316
normal,3110,1,0.0016230320325121284
normal,3111,2,0.005912052001804113
normal,3112,2,0.006459395866841078
normal,3113,4,0.004459042102098465
normal,3114,1,0.0012903555762022734
normal,3115,0,0.004257287364453077
normal,3116,8,0.009652697481215
normal,3117,7,0.008627025410532951
normal,3118,6,0.003713298123329878
normal,3119,3,0.009998486377298832
normal,3120,4,0.005501852370798588
normal,3121,0,0.0063695237040519714
normal,3122,0,0.00414968142285943
normal,3123,6,0.00940261036157608
normal,3124,3,0.009762890636920929
normal,3125,3,0.006663504056632519
normal,3126,0,0.006962756160646677
normal,3127,7,0.003615637542679906
normal,3128,1,0.001780461287125945
normal,3129,7,0.003429089905694127
normal,3130,1,0.0008294387371279299
normal,3131,1,0.0009245171095244586
normal,3132,3,0.014776421710848808
normal,3133,1,0.002733225002884865
normal,3134,0,0.006440258119255304
normal,3135,7,0.007826234214007854
normal,3136,5,0.0073398700915277
normal,3137,4,0.003462961409240961
normal,3138,1,0.0026716217398643494
normal,3139,4,0.006518115755170584
normal,3140,8,0.00987041275948286
normal,3141,5,0.007574195042252541
normal,3142,3,0.011592733673751354
normal,3143,5,0.004088416695594788
normal,3144,1,0.0014244141057133675
normal,3145,8,0.009539727121591568
normal,3146,2,0.0147405955940485
normal,3147,3,0.005200040061026812
normal,3148,3,0.007742901798337698
normal,3149,0,0.004242090508341789
normal,3150,1,0.0030316186603158712
normal,3151,0,0.0038761228788644075
normal,3152,2,0.005540374666452408
normal,3153,3,0.006937883328646421
normal,3154,3,0.00416594697162509
normal,3155,3,0.004354751203209162
normal,3156,6,0.008774857968091965
normal,3157,2,0.007199491839855909
normal,3158,4,0.008030030876398087
normal,3159,8,0.004726120736449957
normal,3160,3,0.005043939687311649
normal,3161,7,0.002274643862619996
normal,3162,4,0.004107208922505379
normal,3163,0,0.004497391637414694
normal,3164,4,0.00425407150760293
normal,3165,7,0.004657878074795008
normal,3166,8,0.005334039684385061
normal,3167,4,0.004111286718398333
normal,3168,8,0.006504329387098551
normal,3169,7,0.0068400027230381966
normal,3170,5,0.0037334298249334097
normal,3171,2,0.0033654423896223307
normal,3172,8,0.012319987639784813
normal,3173,2,0.005442566704005003
normal,3174,2,0.0034225534182041883
normal,3175,0,0.004502022173255682
normal,3176,2,0.004780828952789307
normal,3177,2,0.006070398259907961
normal,3178,3,0.006018432788550854
normal,3179,8,0.00981533620506525
normal,3180,4,0.009746291674673557
normal,3181,6,0.003796671750023961
normal,3182,8,0.009121382609009743
normal,3183,6,0.0083446791395545
normal,3184,8,0.010231083258986473
normal,3185,2,0.004372790455818176
normal,3186,4,0.004669053014367819
normal,3187,6,0.004045311361551285
normal,3188,7,0.004543335177004337
normal,3189,3,0.005210284609347582
normal,3190,3,0.005911064799875021
normal,3191,4,0.006739072967320681
normal,3192,3,0.0045332275331020355
normal,3193,1,0.0012593010906130075
normal,3194,4,0.010972796007990837
normal,3195,4,0.0113871730864048
normal,3196,7,0.004925222136080265
normal,3197,0,0.0065980213694274426
normal,3198,5,0.0032473725732415915
normal,3199,6,0.0069155143573880196
normal,3200,0,0.0060210078954696655
normal,3201,4,0.00652267225086689
normal,3202,4,0.008171381428837776
normal,3203,4,0.009190252050757408
normal,3204,4,0.005292534828186035
normal,3205,6,0.0030891085043549538
normal,3206,1,0.0007912059663794935
normal,3207,2,0.008732134476304054
normal,3208,3,0.0051565468311309814
normal,3209,3,0.005325355567038059
normal,3210,6,0.006239003036171198
normal,3211,4,0.004175656009465456
normal,3212,5,0.010494964197278023
normal,3213,6,0.006410339381545782
normal,3214,8,0.01389505248516798
normal,3215,5,0.007218168582767248
normal,3216,6,0.005263281054794788
normal,3217,5,0.00945541076362133
normal,3218,8,0.014465579763054848
normal,3219,6,0.0032433406449854374
normal,3220,4,0.005117688328027725
normal,3221,1,0.0015173536958172917
normal,3222,8,0.007085347548127174
normal,3223,6,0.008071716874837875
normal,3224,5,0.008217711932957172
normal,3225,2,0.0025076279416680336
normal,3226,8,0.014291581697762012
normal,3227,4,0.005349771119654179
normal,3228,5,0.006829067599028349
normal,3229,5,0.00583219900727272
normal,3230,4,0.0035573600325733423
normal,3231,7,0.00401926739141345
normal,3232,7,0.003988815005868673
normal,3233,0,0.007663371507078409
normal,3234,7,0.010566392913460732
normal,3235,8,0.009255239740014076
normal,3236,2,0.0072449613362550735
normal,3237,2,0.007501351647078991
normal,3238,3,0.005497998092323542
normal,3239,7,0.00342197366990149
normal,3240,0,0.0036810364108532667
normal,3241,1,0.0013813927071169019
normal,3242,8,0.01487329788506031
normal,3243,0,0.005010660272091627
normal,3244,7,0.006152433808892965
normal,3245,1,0.0017232601530849934
normal,3246,8,0.006977129261940718
normal,3247,7,0.003308991901576519
normal,3248,5,0.005112429615110159
normal,3249,5,0.011522181332111359
normal,3250,1,0.0016487084794789553
normal,3251,7,0.0030671071726828814
normal,3252,5,0.004536003805696964
normal,3253,4,0.005445986054837704
normal,3254,1,0.003056904999539256
normal,3255,2,0.010624813847243786
normal,3256,2,0.0040526604279875755
normal,3257,1,0.0024165946524590254
normal,3258,6,0.004505989607423544
normal,3259,6,0.004488595761358738
normal,3260,7,0.015327944420278072
normal,3261,1,0.001912697684019804
normal,3262,1,0.002699923701584339
normal,3263,4,0.0028678306844085455
normal,3264,0,0.004135411698371172
normal,3265,7,0.0038908361457288265
normal,3266,4,0.005167339462786913
normal,3267,2,0.0049718222580850124
normal,3268,4,0.007243465166538954
normal,3269,0,0.008577138185501099
normal,3270,6,0.01153741218149662
normal,3271,4,0.008410620503127575
normal,3272,7,0.00699424184858799
normal,3273,6,0.0058874585665762424
normal,3274,5,0.00632579205557704
normal,3275,3,0.006592973601073027
normal,3276,4,0.006725153420120478
normal,3277,6,0.004551522899419069
normal,3278,5,0.010584970936179161
normal,3279,0,0.013300237245857716
normal,3280,1,0.0018213531002402306
normal,3281,8,0.008974269963800907
normal,3282,8,0.013865587301552296
normal,3283,2,0.006285155192017555
normal,3284,8,0.008309820666909218
normal,3285,3,0.005921022035181522
normal,3286,5,0.006786662619560957
normal,3287,7,0.0018147658556699753
normal,3288,8,0.007184166926890612
normal,3289,0,0.004014849197119474
normal,3290,8,0.00798572227358818
normal,3291,5,0.005332144908607006
normal,3292,7,0.0035565481521189213
normal,3293,1,0.0012593049323186278
normal,3294,1,0.001014457899145782
normal,3295,0,0.0076627968810498714
normal,3296,1,0.0015955559210851789
normal,3297,3,0.005553188268095255
normal,3298,7,0.0034623066894710064
normal,3299,8,0.008271578699350357
normal,3300,5,0.010392159223556519
normal,3301,0,0.006541465874761343
normal,3302,7,0.0041430797427892685
normal,3303,1,0.0009239781065843999
normal,3304,1,0.0021760212257504463
normal,3305,0,0.0033751409500837326
normal,3306,1,0.0019321040017530322
normal,3307,1,0.001157631748355925
normal,3308,4,0.007668471895158291
normal,3309,5,0.00799697544425726
normal,3310,2,0.0028624588157981634
normal,3311,7,0.006231330800801516
normal,3312,6,0.005333703476935625
normal,3313,2,0.007022927515208721
normal,3314,3,0.0072146691381931305
normal,3315,0,0.00482587143778801
normal,3316,2,0.00632494268938899
normal,3317,8,0.006985002662986517
normal,3318,5,0.007991734892129898
normal,3319,6,0.006256774999201298
normal,3320,7,0.0026483230758458376
normal,3321,2,0.005925973877310753
normal,3322,1,0.0012791459448635578
normal,3323,3,0.003998533822596073
normal,3324,6,0.004665634594857693
normal,3325,4,0.006382062565535307
normal,3326,1,0.001154764904640615
normal,3327,8,0.017685016617178917
normal,3328,2,0.005443533882498741
normal,3329,4,0.0042426930740475655
normal,3330,0,0.006280448753386736
normal,3331,5,0.005396686494350433
normal,3332,1,0.0008379805367439985
normal,3333,0,0.010455697774887085
normal,3334,2,0.00796129647642374
normal,3335,2,0.005940448027104139
normal,3336,6,0.014253701083362103
normal,3337,4,0.004373573232442141
normal,3338,4,0.012758507393300533
normal,3339,3,0.004470494110137224
normal,3340,6,0.008292054757475853
normal,3341,1,0.0006032644305378199
normal,3342,6,0.00626008678227663
normal,3343,5,0.006738383788615465
normal,3344,7,0.004450172185897827
normal,3345,2,0.0070696440525352955
normal,3346,0,0.007613007910549641
normal,3347,2,0.004348439630120993
normal,3348,6,0.005483891349285841
normal,3349,0,0.008044883608818054
normal,3350,1,0.0019961919169873
normal,3351,4,0.0041974931955337524
normal,3352,3,0.0034529122058302164
normal,3353,5,0.008770085871219635
normal,3354,2,0.0031775953248143196
normal,3355,8,0.008430037647485733
normal,3356,8,0.012535037472844124
normal,3357,0,0.007116113789379597
normal,3358,8,0.014384172856807709
normal,3359,8,0.016518400982022285
normal,3360,0,0.009269000962376595
normal,3361,6,0.005596393719315529
normal,3362,7,0.00701980059966445
normal,3363,6,0.005960419308394194
normal,3364,3,0.0031228058505803347
normal,3365,3,0.00681865680962801
normal,3366,4,0.010974190197885036
normal,3367,7,0.002637783531099558
normal,3368,7,0.0063730222173035145
normal,3369,7,0.0024628310929983854
normal,3370,4,0.008372433483600616
normal,3371,0,0.007544836029410362
normal,3372,6,0.010788703337311745
normal,3373,4,0.005476790945976973
normal,3374,8,0.01257361564785242
normal,3375,4,0.0037830297369509935
normal,3376,2,0.003736363258212805
normal,3377,7,0.003801129525527358
normal,3378,2,0.0075148348696529865
normal,3379,8,0.005883281119167805
normal,3380,1,0.0010981860104948282
normal,3381,0,0.010438034310936928
normal,3382,0,0.004521300084888935
normal,3383,7,0.0034696829970926046
normal,3384,8,0.009173372760415077
normal,3385,3,0.006831868551671505
normal,3386,3,0.00602561142295599
normal,3387,3,0.00896033551543951
normal,3388,1,0.0021269910503178835
normal,3389,3,0.007000385317951441
normal,3390,7,0.002741524949669838
normal,3391,6,0.009919430129230022
normal,3392,1,0.001197106554172933
normal,3393,3,0.0131481708958745
normal,3394,1,0.0019325800240039825
normal,3395,6,0.004894852638244629
normal,3396,6,0.018856409937143326
normal,3397,5,0.010228745639324188
normal,3398,7,0.015080786310136318
normal,3399,4,0.009353659115731716
normal,3400,7,0.0020762435160577297
normal,3401,5,0.004688713699579239
normal,3402,5,0.009773289784789085
normal,3403,8,0.015509609133005142
normal,3404,4,0.005007629748433828
normal,3405,1,0.001602174830622971
normal,3406,6,0.009747876785695553
normal,3407,5,0.009455793537199497
normal,3408,0,0.007953334599733353
normal,3409,1,0.0011470598401501775
normal,3410,3,0.009118099696934223
normal,3411,7,0.013605110347270966
normal,3412,0,0.006101867184042931
normal,3413,3,0.005611671134829521
normal,3414,4,0.0065865302458405495
normal,3415,8,0.010647417977452278
normal,3416,2,0.005996083375066519
normal,3417,2,0.0116328876465559
normal,3418,0,0.021239735186100006
normal,3419,2,0.005188941955566406
normal,3420,5,0.009791954420506954
normal,3421,1,0.001240522600710392
normal,3422,5,0.013833636417984962
normal,3423,1,0.0006008561467751861
normal,3424,4,0.008815779350697994
normal,3425,8,0.012447386980056763
normal,3426,8,0.013407442718744278
normal,3427,1,0.0013161436654627323
normal,3428,2,0.004739303141832352
normal,3429,1,0.0014052873011678457
normal,3430,3,0.0047628628090023994
normal,3431,5,0.0041038524359464645
normal,3432,1,0.0019742478616535664
normal,3433,0,0.003888057777658105
normal,3434,4,0.007400427479296923
normal,3435,4,0.0036996982526034117
normal,3436,8,0.008643963374197483
normal,3437,3,0.008227000012993813
normal,3438,2,0.006328922230750322
normal,3439,5,0.006769405212253332
normal,3440,7,0.0064374650828540325
normal,3441,6,0.0044213710352778435
normal,3442,6,0.007675096392631531
normal,3443,2,0.011050065979361534
normal,3444,0,0.008211562409996986
normal,3445,0,0.006985448766499758
normal,3446,0,0.0026360396295785904
normal,3447,5,0.008513184264302254
normal,3448,8,0.010943454690277576
normal,3449,7,0.010206920094788074
normal,3450,1,0.0011858270736411214
normal,3451,5,0.005855495575815439
normal,3452,2,0.008547697216272354
normal,3453,3,0.008911286480724812
normal,3454,8,0.011972365900874138
normal,3455,5,0.004769120365381241
normal,3456,1,0.000717502785846591
normal,3457,8,0.005315449554473162
normal,3458,2,0.014369124546647072
normal,3459,0,0.01046446617692709
normal,3460,4,0.004423352889716625
normal,3461,6,0.009952796623110771
normal,3462,2,0.0073938830755651
normal,3463,3,0.00740432646125555
normal,3464,3,0.004502789583057165
normal,3465,5,0.005838237702846527
normal,3466,6,0.010834956541657448
normal,3467,4,0.008747376501560211
normal,3468,8,0.00972924567759037
normal,3469,0,0.004363148007541895
normal,3470,2,0.009552170522511005
normal,3471,8,0.007146122865378857
normal,3472,3,0.003376520238816738
normal,3473,6,0.009072483517229557
normal,3474,7,0.010120490565896034
normal,3475,5,0.004778936505317688
normal,3476,7,0.008815424516797066
normal,3477,2,0.005852481350302696
normal,3478,4,0.011460484936833382
normal,3479,1,0.001277886563912034
normal,3480,2,0.007378669455647469
normal,3481,8,0.0029532555490732193
normal,3482,6,0.013559158891439438
normal,3483,0,0.008531223982572556
normal,3484,7,0.006059032399207354
normal,3485,0,0.0041746217757463455
normal,3486,1,0.0015231515280902386
normal,3487,1,0.0019112398149445653
normal,3488,6,0.010667124763131142
normal,3489,7,0.007756744511425495
normal,3490,5,0.0074185216799378395
normal,3491,1,0.001020068651996553
normal,3492,5,0.008977985009551048
normal,3493,2,0.005314104724675417
normal,3494,5,0.011749839410185814
normal,3495,0,0.013582170940935612
normal,3496,4,0.004143526777625084
normal,3497,1,0.0016926280222833157
normal,3498,0,0.004718360956758261
normal,3499,8,0.00528612220659852
normal,3500,0,0.007420627400279045
normal,3501,8,0.011170115321874619
normal,3502,8,0.011237172409892082
normal,3503,4,0.007762052584439516
normal,3504,2,0.004440912976861
normal,3505,5,0.007522817701101303
normal,3506,7,0.0037085507065057755
normal,3507,8,0.00574538204818964
normal,3508,8,0.008807080797851086
normal,3509,0,0.005254067946225405
normal,3510,6,0.006542112212628126
normal,3511,8,0.00827804021537304
normal,3512,5,0.00667260168120265
normal,3513,8,0.011366639286279678
normal,3514,5,0.022263307124376297
normal,3515,1,0.0024129850789904594
normal,3516,0,0.006901728920638561
